FALSE,Bill Gates owns patent and runs simulation 3 months prior to epidemic,,Bill Gates's patent,2020/2/1,https://twitter.com/mutalabala/status/1223570201507065862,https://www.zerohedge.com/geopolitical/millions-could-die-bill-gates-warned-2018-world-needs-prepare-pandemics-war,
FALSE,the virus didn't affect Black people.,,There was a LOT of misinformation being spread through our communities. There was rumors that the virus didn't affect Black people. You and Pelosi said it was xenophobic to close our borders to China... You didn't do anything to dispel that rumor of Black ppl being immune.,2020/4/3,https://twitter.com/GAPeachyPies/status/1246103106322157578,https://twitter.com/RoyKhan46679797/status/1247703363267047432,
FALSE,Bihar has cases with no contact or foreign travel history,,"Pls attach the case histories also to this report Sir, the ones that you tweet.. This needs to reach far & wide.. Here in Bangalore in my society WhatsApp group ppl spread false rumor that Bihar has cases with no contact or foreign travel history.. We need to dispel",2020/4/4,https://twitter.com/abhishek_hch/status/1246388187196358657,https://twitter.com/abhishek_hch/status/1246388187196358657,
TRUE,"Pls attach the case histories also to this report Sir, the ones that you tweet.. This needs to reach far & wide.. Here in Bangalore in my society WhatsApp group ppl spread false rumor that Bihar has cases with no contact or foreign travel history.. We need to dispel",,,2020/4/4,https://twitter.com/abhishek_hch/status/1246388187196358657,https://twitter.com/abhishek_hch/status/1246388187196358657,
FALSE,?Department of Homeland Security will mobilize the National Guard to enforce a national quarantine.,"Once again, the Kansas National Guard is trying to dispel a false rumor that has taken life on social media.",,2020/4/4,https://twitter.com/emporiagazette/status/1246151743328727042,http://www.emporiagazette.com/free/article_afd99d0e-75dc-11ea-a0b6-0331e774aa94.html#utm_campaign=blox&utm_source=twitter&utm_medium=social,
TRUE,People Need A Photo ID To Be Tested For COVID-19 At A Community Based Testing Center (CBTS),,To determine if you are a first responder or healthcare worker you will need to provide your official workplace photo ID in order to be priority tested for COVID-19 at a Community Based Testing Center (CBTS).?,2020/4/3,https://twitter.com/vopnews/status/1246103091000356864,https://www.fema.gov/coronavirus-rumor-control,
FALSE,there are vaccines to prevent or medicine to treat COVID-19,,"Currently, there are no Food and Drug Administration (FDA) approved drugs specifically for the treatment of COVID-19. Researchers are studying new drugs, and drugs that are already approved for other health conditions, as possible treatments for COVID-19. The Centers for Disease Control and Prevention has more information for health care providers about these potential treatments.",2020/4/3,https://twitter.com/vopnews/status/1246103091000356864,https://www.fema.gov/coronavirus-rumor-control,
FALSE,Older adults and people with serious chronic medical conditions are the only ones at risk for coronavirus,,"Older adults and people with serious chronic medical conditions are at higher risk of serious illness. But anyone can become sick, and symptoms can range from mild to severe regardless of how old you are or if you have other medical conditions.",2020/4/3,https://twitter.com/vopnews/status/1246103091000356864,https://www.fema.gov/coronavirus-rumor-control,
FALSE,there is a national lockdown or quarantine,,"No. States and cities are responsible for announcing curfews, shelters in place, or other restrictions and safety measures.",2020/4/3,https://twitter.com/vopnews/status/1246103091000356864,https://www.fema.gov/coronavirus-rumor-control,
FALSE,hospitals are overran stem from outside the hospital. ,,Regardless there's not really a scenario where people with a respiratory issue will be told to wait outside. All these images put up to dispel the rumors of hospitals being overran stem from outside the hospital. It's not Walmart they won't literally have people outside in line.,2020/4/3,https://twitter.com/Kryptons_2nd/status/1245875274501193733,https://twitter.com/Kryptons_2nd/status/1245875274501193733,
FALSE,cold weather and snow can kill the new coronavirus,,#AprilFactsDay: Cold weather and snow can't kill the #coronavirus.,2020/4/3,https://twitter.com/NCHH/status/1245796896054132736,https://twitter.com/NCHH/status/1245796896054132736,
TRUE,#AprilFactsDay: Cold weather and snow can't kill the #coronavirus.,,,2020/4/4,https://twitter.com/NCHH/status/1245796896054132736,https://twitter.com/NCHH/status/1245796896054132736,
FALSE,4 nurses had died because @paddycosgrave is desperate for attention. ,,"Im really sorry  @HSELive  had to dispel the rumor that 4 nurses had died because  @paddycosgrave  is desperate for attention. It's disrespectful to those who have died, those who will die and those who have to go into work every day. What a sickening coward #COVID19 #covidireland",2020/3/31,https://twitter.com/TonyFarrell87/status/1244946580425277443,https://twitter.com/TonyFarrell87/status/1244946580425277443,
FALSE,ssm slu hospital didn't have a flood of patients,,I'm a nurse and all the nurses I know say we have actually slowed down since flu season and other viruses have made ER slower. I'm very confused by this...even ssm slu hospital had to dispel a fake rumor saying they didn't have a flood of patients and that was a lie.,2020/3/30,https://twitter.com/Amy642189/status/1244497913079791617,https://twitter.com/Amy642189/status/1244497913079791617,
TRUE,I'm a nurse and all the nurses I know say we have actually slowed down since flu season and other viruses have made ER slower. I'm very confused by this...even ssm slu hospital had to dispel a fake rumor saying they didn't have a flood of patients and that was a lie.,,,2020/3/30,https://twitter.com/Amy642189/status/1244497913079791617,https://twitter.com/Amy642189/status/1244497913079791617,
FALSE,police are requiring proof of essential employment for those traveling to/from work,,Briefly mentioned in this article is the rumor that police are requiring proof of essential employment for those traveling to/from work. There is NO requirement of such proof under the current EO. Help us dispel this rumor by pointing those who may be confused to this post. TY,2020/3/29,https://twitter.com/SalemPoliceDept/status/1244276887410454528,https://twitter.com/Salem_Statesman/status/1243902929494519808,
FALSE,the indiana national guard are closing the border and shutting down streets and roads,,It is important to dispel a rumor that is circulating. The Indiana National Guard was recently activated & is assisting in the distribution of medical supplies to Indiana hospitals. They aren't closing the border or shutting down streets and roads.,2020/3/23,https://twitter.com/EvansvillePD/status/1241757023508840452,https://twitter.com/EvansvillePD/status/1241757023508840452,
TRUE,It is important to dispel a rumor that is circulating. The Indiana National Guard was recently activated & is assisting in the distribution of medical supplies to Indiana hospitals. They aren't closing the border or shutting down streets and roads.,,,2020/3/23,https://twitter.com/EvansvillePD/status/1241757023508840452,https://twitter.com/EvansvillePD/status/1241757023508840452,
FALSE,Russian media are weaponizing the narrative the EU abandoned its members during #coronavirus #COVID19 outbreak.,,"Russian media are weaponizing the narrative the EU abandoned its members during #coronavirus #COVID19 outbreak. Not only is this very untrue (https://bit.ly/2VagJmV), but Ministry of defense channel ""Zvezda"" is trying to scare countries like Ukraine off desire to join the EU.",2020/4/8,https://twitter.com/hwag_ucmc/status/1247813800834805761,https://twitter.com/hwag_ucmc/status/1247813800834805761,
TRUE,"Russian media are weaponizing the narrative the EU abandoned its members during #coronavirus #COVID19 outbreak. Not only is this very untrue (https://bit.ly/2VagJmV), but Ministry of defense channel ""Zvezda"" is trying to scare countries like Ukraine off desire to join the EU.",,,2020/4/8,https://twitter.com/hwag_ucmc/status/1247813800834805761,https://twitter.com/hwag_ucmc/status/1247813800834805761,
FALSE,the UK Government has seized control of Scotland's Coronavirus testing kits,,"Reports that the UK Government has seized control of Scotland's Coronavirus testing kits are 'simply untrue', says the Scottish Government",2020/4/2,https://twitter.com/mark_mclaughlin/status/1245466359372406787,https://twitter.com/mark_mclaughlin/status/1245466359372406787,
FALSE,"None of the nurses are wearing masks, not even surgical masks ","It appears this is all fake, untrue. #coronavirus",,2020/4/7,https://twitter.com/Eddie20937506/status/1247254055430348801,https://twitter.com/Eddie20937506/status/1247254055430348801,
FALSE,Information suggesting 5G network causes coronavirus,,"ATCON: Information suggesting 5G network causes coronavirus untrue, baseless",2020/4/5,https://twitter.com/NigeriaNewsdesk/status/1246811466365145089,https://www.today.ng/technology/mobile/atcon-suggesting-network-coronavirus-untrue-baseless-290241,
FALSE,Supermarkets have been using the list to give priority to vulnerable customers.,,"""Supermarkets have been using the list to give priority to vulnerable customers."" Untrue. Spoke to a supermarket manager today on the phone on behalf of my disabled mum. He said; ""We don't have the list. The Government are releasing it in two weeks time.""",2020/4/8,https://twitter.com/SheerZed/status/1247574932382515201,https://twitter.com/SheerZed/status/1247574932382515201,
TRUE,"""Supermarkets have been using the list to give priority to vulnerable customers."" Untrue. Spoke to a supermarket manager today on the phone on behalf of my disabled mum. He said; ""We don't have the list. The Government are releasing it in two weeks time.""",,,2020/4/8,https://twitter.com/SheerZed/status/1247574932382515201,https://twitter.com/SheerZed/status/1247574932382515201,
FALSE,I just now started researching 5G. I found 5G coverage worldwide to shockingly mirror COVID-19 worldwide. The most concentrated areas of 5G = the most concentrated areas of corona. ,,"Completely untrue, unnecessarily full of misinformation and not helpful to the cause of fighting the #coronavirus or helping to support President  @realDonaldTrump . Thanks.",2020/4/7,https://twitter.com/dalexan909/status/1247364270960054272,,https://twitter.com/poodlelove55/status/1247499329235030017
FALSE,WH pandemic team was fired. Multiple folks inside government and WHO officials warned about that virus. Trump downplayed the seriously of the virus even in February. All of right wing media has done that until the economy shutdown,,,2020/4/7,https://twitter.com/billhueyNBA/status/1247627346011549696,https://twitter.com/RGr8tCountry/status/1247626806385139712,
FALSE,a tiger was tested for COVID-19,,there has always been a feline corona virus for decades. This tiger was tested for feline corona virus not this human strain of the virus. It is creating a danger for animals that is untrue,2020/4/7,https://twitter.com/GeorgyneLaLone/status/1247289713691488256,https://twitter.com/GeorgyneLaLone/status/1247289713691488256,
TRUE,there has always been a feline corona virus for decades. This tiger was tested for feline corona virus not this human strain of the virus. It is creating a danger for animals that is untrue,,,2020/4/7,https://twitter.com/GeorgyneLaLone/status/1247289713691488256,https://twitter.com/GeorgyneLaLone/status/1247289713691488256,
FALSE,"Eating alkaline foods will stave off the novel coronavirus, which has a pH level of 5.5 to 8.5.",A roundup of some of the most popular but completely untrue stories and visuals of the week.?,,2020/4/5,https://twitter.com/FOX59/status/1246703013827416064,https://fox59.com/news/fact-check-false-coronavirus-claims-and-phony-remedies/?taid=5e898a4753c773000108e454&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,
FALSE,Drinking alcoholic beverages can prevent coronavirus.,A roundup of some of the most popular but completely untrue stories and visuals of the week.?,,2020/4/5,https://twitter.com/FOX59/status/1246703013827416064,https://fox59.com/news/fact-check-false-coronavirus-claims-and-phony-remedies/?taid=5e898a4753c773000108e454&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,
FALSE,Put a small pea-sized amount of antibiotic ointment like mupirocin inside your nostrils. The ointment will kill any infectious germs when you breathe and should kill the coronavirus before it gets to your lungs.,A roundup of some of the most popular but completely untrue stories and visuals of the week.?,,2020/4/5,https://twitter.com/FOX59/status/1246703013827416064,https://fox59.com/news/fact-check-false-coronavirus-claims-and-phony-remedies/?taid=5e898a4753c773000108e454&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,
FALSE,Israel has had no deaths from coronavirus because people in the country have been cured by drinking hot water with lemon and bicarbonate of soda at night.,A roundup of some of the most popular but completely untrue stories and visuals of the week.?,,2020/4/5,https://twitter.com/FOX59/status/1246703013827416064,https://fox59.com/news/fact-check-false-coronavirus-claims-and-phony-remedies/?taid=5e898a4753c773000108e454&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,
FALSE,The proper way to wear a medical mask is with the colored side on the outside if you are sick and don't want to spread your germs and with the white side out if you're not sick and want to stop germs from getting in,A roundup of some of the most popular but completely untrue stories and visuals of the week.?,,2020/4/5,https://twitter.com/FOX59/status/1246703013827416064,https://fox59.com/news/fact-check-false-coronavirus-claims-and-phony-remedies/?taid=5e898a4753c773000108e454&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,
FALSE,"Just three days after Attorney General William Barr announced the Department of Justice will prosecute hoarders of personal protective equipment needed to combat the coronavirus, a California union suddenly located a stockpile of 39 million N95 masks.",A roundup of some of the most popular but completely untrue stories and visuals of the week.?,,2020/4/5,https://twitter.com/FOX59/status/1246703013827416064,https://fox59.com/news/fact-check-false-coronavirus-claims-and-phony-remedies/?taid=5e898a4753c773000108e454&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,
FALSE,"?If you are in Las Vegas and you get a knock on your door from Nevada Power, 2020 Census or COVID-19 testers do NOT open your door! They are robbing people at gunpoint.",A roundup of some of the most popular but completely untrue stories and visuals of the week.?,,2020/4/5,https://twitter.com/FOX59/status/1246703013827416064,https://fox59.com/news/fact-check-false-coronavirus-claims-and-phony-remedies/?taid=5e898a4753c773000108e454&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,
UNVERIFIED,people taking a drug for lupus aren't getting coronavirus,,"Trump mentions some report that people taking a drug for lupus aren't getting coronavirus, then says: ""Maybe that's?correct, maybe that's false, you'll have to check it out.""",2020/4/5,https://twitter.com/kylegriffin1/status/1246538263902347264,,
FALSE,"the virus somehow escaped from a Chinese lab, either by accident or design. ",,"Who started the coronavirus? Various crazy conspiracy theories have been circulating that the virus somehow escaped from a Chinese lab, either by accident or design. However, this is categorically untrue and scientists studying its genetic code have linked it to bats.",2020/4/4,https://twitter.com/TitusMbandi/status/1246326624993378305,https://twitter.com/TitusMbandi/status/1246326624993378305,
TRUE,"Who started the coronavirus? Various crazy conspiracy theories have been circulating that the virus somehow escaped from a Chinese lab, either by accident or design. However, this is categorically untrue and scientists studying its genetic code have linked it to bats.",,,2020/4/4,https://twitter.com/TitusMbandi/status/1246326624993378305,https://twitter.com/TitusMbandi/status/1246326624993378305,
FALSE,the seditious treasonous inferring that staff of the royal family have been tested for corona virus rigourously for weeks,,the seditious treasonous inferring that staff of the royal family have been tested for corona virus rigourously for weeks is patently untrue,2020/4/4,https://twitter.com/cantogonmustgo/status/1246208719903502336,https://twitter.com/cantogonmustgo/status/1246208719903502336,
TRUE,the seditious treasonous inferring that staff of the royal family have been tested for corona virus rigourously for weeks is patently untrue,,,2020/4/4,https://twitter.com/cantogonmustgo/status/1246208719903502336,https://twitter.com/cantogonmustgo/status/1246208719903502336,
UNVERIFIED,Pakistan has commissioned 1st 80acre kabristan to fight Corona Virus for Karachi.,,I thought this news was untrue! Pakistan has commissioned 1st 80acre kabristan to fight Corona Virus for Karachi. ,2020/4/4,https://twitter.com/fb_pirater/status/1246150703732514816,,
FALSE,Trump Bullshit get the coronavirus and die,,"It would be terrible if all the maggots listening to Trump Bullshit get the coronavirus and die. He is pushing them that way with his untrue, misguided, self serving half truths. I feel sorry for them!",2020/4/6,https://twitter.com/funder/status/1246946727309041667,https://twitter.com/funder/status/1246946727309041667,
TRUE,"It would be terrible if all the maggots listening to Trump Bullshit get the coronavirus and die. He is pushing them that way with his untrue, misguided, self serving half truths. I feel sorry for them!",,,2020/4/6,https://twitter.com/funder/status/1246946727309041667,https://twitter.com/funder/status/1246946727309041667,
FALSE,"The UN's #WorldHealthOrganization, acting at #China's direction, helped spread #coronavirus by disseminating information",,"The #UnitedNations is a problem across-the-board. The UN's #WorldHealthOrganization, acting at #China's direction, helped spread #coronavirus by disseminating information that was obviously untrue. If the entire leadership of WHO does not resign, we should defund it.",2020/4/5,https://twitter.com/GordonGChang/status/1246793713973694465,https://twitter.com/GordonGChang/status/1246793713973694465,
TRUE,"The #UnitedNations is a problem across-the-board. The UN's #WorldHealthOrganization, acting at #China's direction, helped spread #coronavirus by disseminating information that was obviously untrue. If the entire leadership of WHO does not resign, we should defund it.",,,2020/4/5,https://twitter.com/GordonGChang/status/1246793713973694465,https://twitter.com/GordonGChang/status/1246793713973694465,
FALSE,Recent news appear to indicate that avoiding ice cream or drinking warm liquids can help prevent the onset of the disease.,,"Do warm liquids prevent coronavirus? ""Recent news appear to indicate that avoiding ice cream or drinking warm liquids can help prevent the onset of the disease. This is wholly untrue."" said Charlotte Gornitzka, who works for Unicef on coronavirus misinformation.",2020/4/4,https://twitter.com/thetruthofcovid/status/1246122369745330183,https://twitter.com/thetruthofcovid/status/1246122369745330183,
TRUE,"Do warm liquids prevent coronavirus? ""Recent news appear to indicate that avoiding ice cream or drinking warm liquids can help prevent the onset of the disease. This is wholly untrue."" said Charlotte Gornitzka, who works for Unicef on coronavirus misinformation.",,,2020/4/4,https://twitter.com/thetruthofcovid/status/1246122369745330183,https://twitter.com/thetruthofcovid/status/1246122369745330183,
FALSE,makeup spread COVID-19,,"Does makeup spread Covid-19? We don't know about how it persists in beauty products; however, according to Dr. Angela Rasmussen, the virus need a host cell to replicate. It won't be able to live for more than 12hours outside a host. This is why makeup products don't propagate it.",2020/4/4,https://twitter.com/thetruthofcovid/status/1246142123507961856,https://twitter.com/thetruthofcovid/status/1246142123507961856,
TRUE,"Does makeup spread Covid-19? We don't know about how it persists in beauty products; however, according to Dr. Angela Rasmussen, the virus need a host cell to replicate. It won't be able to live for more than 12hours outside a host. This is why makeup products don't propagate it.",,,2020/4/4,https://twitter.com/thetruthofcovid/status/1246142123507961856,https://twitter.com/thetruthofcovid/status/1246142123507961856,
FALSE,coronavirus transmission is instant and it kill humans instantly,,"Is coronavirus transmission instant? Does it kill humans instantly? According to the WHO, ""The incubation period means the time between catching the virus and beginning to have symptoms of the disease. Most estimates of the incubation period range from 1-14 days.""",2020/4/4,https://twitter.com/thetruthofcovid/status/1246127837939208192,https://twitter.com/thetruthofcovid/status/1246127837939208192,
TRUE,"Is coronavirus transmission instant? Does it kill humans instantly? According to the WHO, ""The incubation period means the time between catching the virus and beginning to have symptoms of the disease. Most estimates of the incubation period range from 1-14 days.""",,,2020/4/4,https://twitter.com/thetruthofcovid/status/1246127837939208192,https://twitter.com/thetruthofcovid/status/1246127837939208192,
FALSE,Animals spread the virus,,"Which animals spread the virus? According to http://nature.com felines can spread it, dogs, chickens, pigs and ducks are not really susceptible to it, however all them are unlikely to get it. This was said by the Harbin Veterinary Research Institute after an experiment.",2020/4/4,https://twitter.com/thetruthofcovid/status/1246116741006139399,https://twitter.com/thetruthofcovid/status/1246116741006139399,
TRUE,"Which animals spread the virus? According to http://nature.com felines can spread it, dogs, chickens, pigs and ducks are not really susceptible to it, however all them are unlikely to get it. This was said by the Harbin Veterinary Research Institute after an experiment.",,,2020/4/4,https://twitter.com/thetruthofcovid/status/1246116741006139399,https://twitter.com/thetruthofcovid/status/1246116741006139399,
FALSE,pets can transmit coronavirus,,"Much is said about animals, what's clear is that gender of the animal does not influence in getting the Coronavirus, as the WHO has not specified it: 'there is no evidence that any pet can transmit it, it's mainly spread through droplets by people.'",2020/4/4,https://twitter.com/thetruthofcovid/status/1246108916385230848,https://twitter.com/thetruthofcovid/status/1246108916385230848,
TRUE,"Much is said about animals, what's clear is that gender of the animal does not influence in getting the Coronavirus, as the WHO has not specified it: 'there is no evidence that any pet can transmit it, it's mainly spread through droplets by people.'",,,2020/4/4,https://twitter.com/thetruthofcovid/status/1246108916385230848,https://twitter.com/thetruthofcovid/status/1246108916385230848,
FALSE,The incident has sparked fear among locals that the birds might have died of coronavirus.,,"The incident has sparked fear among locals that the birds might have died of coronavirus. Park officials have said this is untrue, writes",2020/4/3,https://twitter.com/RudawEnglish/status/1246084418768437250,https://twitter.com/RudawEnglish/status/1246084418768437250,
TRUE,"The incident has sparked fear among locals that the birds might have died of coronavirus. Park officials have said this is untrue, writes",,,2020/4/3,https://twitter.com/RudawEnglish/status/1246084418768437250,https://twitter.com/RudawEnglish/status/1246084418768437250,
FALSE,young healthy people without other illnesses are essentially safe from coronavirus. ,,"He writes: ""One of the great missteps of this pandemic was that, in the government's effort to reassure the population and prevent panic, there was false reassurance that young healthy people without other illnesses are essentially safe from coronavirus. This is quite untrue.""",2020/4/3,https://twitter.com/Yair_Rosenberg/status/1246096867525562368,https://twitter.com/Yair_Rosenberg/status/1246096867525562368,
TRUE,"He writes: ""One of the great missteps of this pandemic was that, in the government's effort to reassure the population and prevent panic, there was false reassurance that young healthy people without other illnesses are essentially safe from coronavirus. This is quite untrue.""",,,2020/4/3,https://twitter.com/Yair_Rosenberg/status/1246096867525562368,https://twitter.com/Yair_Rosenberg/status/1246096867525562368,
FALSE,"there is a Coronavirus Ventilator Shortage In Kebbi,",,"No Coronavirus Ventilator Shortage In Kebbi, Media Report Untrue, Says Health Commissioner",2020/4/2,https://twitter.com/Akinloluone/status/1245584412126752768,https://twitter.com/Akinloluone/status/1245584412126752768,
FALSE,There are remedies that can fight COVID-19,,There is lots of information -- both true and untrue -- about the new coronavirus. Alex Fisher and Dr. Hemmal Kothary bust the myths of COVID-19.,2020/4/1,https://twitter.com/KGETnews/status/1245342662011412480,https://www.kget.com/health/coronavirus/busting-covid-19-myths-with-dr-hemmal-kothary-march-31-2020/,
FALSE,Drinking hot tea kills the virus,,There is lots of information -- both true and untrue -- about the new coronavirus. Alex Fisher and Dr. Hemmal Kothary bust the myths of COVID-19.,2020/4/1,https://twitter.com/KGETnews/status/1245342662011412480,https://www.kget.com/health/coronavirus/busting-covid-19-myths-with-dr-hemmal-kothary-march-31-2020/,
FALSE,Your pet can spread coronavirus ,,There is lots of information -- both true and untrue -- about the new coronavirus. Alex Fisher and Dr. Hemmal Kothary bust the myths of COVID-19.,2020/4/1,https://twitter.com/KGETnews/status/1245342662011412480,https://www.kget.com/health/coronavirus/busting-covid-19-myths-with-dr-hemmal-kothary-march-31-2020/,
TRUE,It is safe to order take-out,,There is lots of information -- both true and untrue -- about the new coronavirus. Alex Fisher and Dr. Hemmal Kothary bust the myths of COVID-19.,2020/4/1,https://twitter.com/KGETnews/status/1245342662011412480,https://www.kget.com/health/coronavirus/busting-covid-19-myths-with-dr-hemmal-kothary-march-31-2020/,
FALSE,You can get the virus through open wounds,,There is lots of information -- both true and untrue -- about the new coronavirus. Alex Fisher and Dr. Hemmal Kothary bust the myths of COVID-19.,2020/4/1,https://twitter.com/KGETnews/status/1245342662011412480,https://www.kget.com/health/coronavirus/busting-covid-19-myths-with-dr-hemmal-kothary-march-31-2020/,
TRUE,People who have Valley Fever are more susceptible,,There is lots of information -- both true and untrue -- about the new coronavirus. Alex Fisher and Dr. Hemmal Kothary bust the myths of COVID-19.,2020/4/1,https://twitter.com/KGETnews/status/1245342662011412480,https://www.kget.com/health/coronavirus/busting-covid-19-myths-with-dr-hemmal-kothary-march-31-2020/,
FALSE,Packages from China are dangerous,,There is lots of information -- both true and untrue -- about the new coronavirus. Alex Fisher and Dr. Hemmal Kothary bust the myths of COVID-19.,2020/4/1,https://twitter.com/KGETnews/status/1245342662011412480,https://www.kget.com/health/coronavirus/busting-covid-19-myths-with-dr-hemmal-kothary-march-31-2020/,
FALSE,Vodka can be used as sanitizer,,There is lots of information -- both true and untrue -- about the new coronavirus. Alex Fisher and Dr. Hemmal Kothary bust the myths of COVID-19.,2020/4/1,https://twitter.com/KGETnews/status/1245342662011412480,https://www.kget.com/health/coronavirus/busting-covid-19-myths-with-dr-hemmal-kothary-march-31-2020/,
